"","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews_ltm","review_scores_rating","review_scores_cleanliness","review_scores_location","review_scores_value","Post_20_reviews"
"5918",100,100,"t",1,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,160,150,31,1,98,9,10,10,"0"
"5919",89.3037155669443,57,"f",3,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,125,0,1,1,100,10,10,10,"0"
"5920",100,76,"t",2,"f","Staten Island","Entire home/apt",2,1,0,2,657.770212765957,71,50,2,10,98,10,10,10,"0"
"5921",100,99,"t",1,"f","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,175,100,1,43,97,10,10,10,"1"
"5922",100,98,"t",1,"f","Bronx","Private room",2,1,1,1,657.770212765957,47,37,1,27,99,10,10,10,"1"
"5923",100,100,"t",1,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,80,30,5,18,93,10,10,10,"1"
"5924",98,99,"f",14,"t","Brooklyn","Entire home/apt",5,1,2,4,657.770212765957,70,70,30,6,95,9,8,9,"1"
"5925",89.3037155669443,52,"f",4,"f","Queens","Private room",4,0.5,1,1,657.770212765957,99,19,14,4,91,8,10,9,"0"
"5926",89.3037155669443,100,"t",1,"t","Queens","Private room",2,1,1,1,100,54,8,3,13,92,9,9,10,"1"
"5927",100,100,"t",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,150,125,4,22,99,10,9,10,"0"
"5928",100,98,"t",2,"f","Staten Island","Entire home/apt",12,2,4,9,657.770212765957,245,225,5,28,98,10,10,10,"1"
"5929",100,86,"t",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,41,29,1,35,97,10,10,10,"0"
"5930",89.3037155669443,100,"t",1,"f","Queens","Private room",2,1,1,1,657.770212765957,60,40,2,17,100,10,10,10,"0"
"5931",89.3037155669443,75,"f",0,"t","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,120,75,2,17,93,9,10,9,"0"
"5932",89.3037155669443,65,"f",1,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,123,120,4,9,90,8,10,9,"0"
"5933",0,68,"f",2,"t","Queens","Private room",2,1,1,1,657.770212765957,30,40,2,30,96,10,10,10,"1"
"5934",89.3037155669443,0,"f",1,"f","Bronx","Private room",1,1,1,1,657.770212765957,54,75.4034656056957,1,0,99,10,10,10,"0"
"5935",100,100,"t",1,"t","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,110,45,3,31,96,10,10,10,"1"
"5936",80,98,"f",7,"f","Manhattan","Private room",4,1,1,1,657.770212765957,93,50,1,43,88,9,10,9,"1"
"5937",100,100,"t",15,"f","Queens","Entire home/apt",4,1,1,1,657.770212765957,85,100,30,1,96,10,10,10,"0"
"5938",100,98,"t",5,"f","Manhattan","Private room",2,1,1,1,657.770212765957,80,40,1,40,99,10,9,9,"1"
"5940",89.3037155669443,86,"t",1,"f","Brooklyn","Entire home/apt",2,1,0,0,657.770212765957,175,60,2,57,99,10,10,10,"1"
"5941",100,98,"t",2,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,50,50,7,15,98,10,9,10,"0"
"5942",50,100,"f",2,"f","Staten Island","Entire home/apt",4,1,1,2,657.770212765957,300,0,1,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"5943",89.3037155669443,100,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,120,70,13,4,98,10,9,10,"0"
"5944",100,99,"f",2,"f","Queens","Private room",2,1,1,1,657.770212765957,55,10,1,35,92,9,9,9,"1"
"5945",75,94,"t",1,"f","Queens","Entire home/apt",8,1.5,4,3,657.770212765957,109,88,2,15,97,10,10,9,"0"
"5946",100,95,"t",3,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,295,150,3,37,98,10,10,10,"1"
"5947",100,100,"f",1,"f","Queens","Private room",2,1,1,1,657.770212765957,60,0,2,0,100,10,10,10,"0"
"5948",100,95,"t",6,"f","Brooklyn","Private room",2,3,1,1,657.770212765957,55,25,1,37,97,10,10,10,"1"
"5949",89.3037155669443,100,"f",2,"f","Brooklyn","Entire home/apt",4,1,3,3,657.770212765957,200,25,30,0,84,8,9,9,"0"
"5950",98,80,"t",4,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,125,79,6,10,95,10,10,9,"1"
"5951",100,75,"t",3,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,68,75,28,5,98,9,10,9,"1"
"5953",100,97,"f",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,87,60,2,46,95,10,9,9,"1"
"5955",100,75,"t",1,"f","Manhattan","Entire home/apt",4,1,1,0,657.770212765957,350,300,30,4,100,10,10,10,"1"
"5956",89.3037155669443,0,"f",1,"f","Staten Island","Private room",1,1,1,1,657.770212765957,40,100,5,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"5957",100,98,"t",2,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,50,50,7,11,95,9,9,9,"1"
"5958",100,74,"f",4,"f","Manhattan","Shared room",3,1,1,4,657.770212765957,60,14,1,18,88,9,9,9,"0"
"5959",89.3037155669443,77,"t",1,"t","Queens","Private room",4,1,2,2,657.770212765957,70,30,1,12,100,10,10,10,"0"
"5960",100,99,"f",3,"f","Queens","Shared room",2,1.5,1,1,657.770212765957,34,19,15,18,89,10,9,9,"0"
"5961",100,77,"f",15,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,59,30,2,19,93,9,10,9,"1"
"5962",100,33,"f",1,"t","Manhattan","Entire home/apt",2,1,1,0,657.770212765957,180,100,30,0,89,9,10,9,"0"
"5963",100,100,"f",1,"t","Manhattan","Entire home/apt",2,1,0,1,500,179,150,30,6,91,9,10,9,"1"
"5964",89.3037155669443,100,"f",2,"f","Queens","Entire home/apt",6,1,2,2,657.770212765957,93,60,2,34,95,9,10,10,"0"
"5965",89.3037155669443,87,"t",1,"f","Manhattan","Private room",2,1,1,2,657.770212765957,145,99,4,14,100,10,10,10,"0"
"5967",89.3037155669443,81.0127222784444,"f",1,"t","Manhattan","Private room",4,1,1,2,657.770212765957,125,75,1,1,98,10,10,10,"0"
"5968",89.3037155669443,50,"f",1,"t","Brooklyn","Entire home/apt",5,2,2,2,657.770212765957,250,80,5,1,94,9,10,10,"0"
"5969",89.3037155669443,52,"f",4,"f","Queens","Shared room",1,1,1,1,657.770212765957,35,9,14,5,93,9,9,9,"0"
"5970",75,32,"f",3,"t","Manhattan","Private room",1,1,1,1,657.770212765957,70,20,1,0,92,8,9,9,"0"
"5971",100,95,"t",2,"t","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,105,130,2,39,99,10,9,10,"0"
"5972",100,100,"t",8,"f","Brooklyn","Private room",3,1,1,1,657.770212765957,58,50,1,12,95,10,9,10,"1"
"5973",89.3037155669443,52,"f",4,"f","Queens","Shared room",3,1,1,1,657.770212765957,35,9,14,6,89,8,9,9,"0"
"5974",89.3037155669443,52,"f",4,"f","Queens","Shared room",3,1,1,1,657.770212765957,35,9,14,6,87,8,9,9,"0"
"5975",89.3037155669443,100,"t",1,"f","Manhattan","Entire home/apt",4,1,1,3,657.770212765957,95,75,7,20,94,9,9,9,"0"
"5976",100,31,"f",2,"t","Manhattan","Entire home/apt",1,1,0,1,657.770212765957,81,0,10,0,87,7,10,8,"0"
"5977",100,79,"t",2,"f","Manhattan","Private room",1,1,1,1,657.770212765957,35,50,30,3,100,10,10,10,"0"
"5978",0,67,"f",1,"f","Bronx","Private room",2,1,1,1,657.770212765957,50,10,1,1,92,10,8,10,"0"
"5979",100,92,"t",2,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,99,189,6,11,97,10,10,9,"0"
"5980",0,57,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,385,200,3,5,100,10,10,10,"0"
"5981",89.3037155669443,94,"t",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,99,60,2,10,99,10,10,10,"0"
"5982",100,25,"f",1,"t","Queens","Private room",2,1,1,2,657.770212765957,55,75.4034656056957,1,1,95,8,9,9,"0"
"5983",89.3037155669443,86,"t",1,"f","Manhattan","Private room",2,1,1,1,750,110,175,2,5,97,10,10,10,"0"
"5984",100,96,"f",4,"t","Queens","Entire home/apt",4,1,1,2,657.770212765957,120,40,1,14,97,10,10,9,"0"
"5985",89.3037155669443,93,"t",2,"f","Manhattan","Entire home/apt",3,1,0,1,657.770212765957,179,55,7,18,99,10,9,9,"0"
"5986",100,93,"t",4,"f","Brooklyn","Entire home/apt",8,1,2,2,657.770212765957,1000,0,1,1,100,8,10,8,"0"
"5989",100,97,"t",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,115,95,2,24,98,10,9,10,"0"
"5991",89.3037155669443,81.0127222784444,"f",3,"f","Manhattan","Private room",1,1,1,1,657.770212765957,115,80,6,0,90,10,9,9,"0"
"5992",89.3037155669443,81.0127222784444,"f",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,62,35,4,0,93,9,10,10,"0"
"5993",89.3037155669443,0,"f",2,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,375,100,4,0,100,10,10,10,"0"
"5994",89.3037155669443,50,"f",4,"f","Manhattan","Shared room",1,1.5,1,1,657.770212765957,37,15,4,2,90,6,9,7,"0"
"5995",100,94,"f",2,"t","Manhattan","Private room",2,1,1,1,657.770212765957,125,50,4,35,97,9,10,9,"1"
"5996",89.3037155669443,85,"t",1,"f","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,126,99,15,14,97,10,9,10,"0"
"5997",100,73,"t",2,"t","Brooklyn","Entire home/apt",4,1,1,3,657.770212765957,69,50,2,2,91,9,8,9,"0"
"5998",89.3037155669443,80,"t",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,81,25,30,11,94,9,10,10,"0"
"5999",100,100,"f",1,"f","Brooklyn","Entire home/apt",4,1,2,3,657.770212765957,95,40,2,25,90,8,9,9,"1"
"6000",100,100,"t",7,"f","Manhattan","Entire home/apt",2,1,2,3,657.770212765957,200,340,30,1,93,10,10,9,"0"
"6001",100,94,"t",6,"f","Queens","Private room",2,1,1,1,657.770212765957,46,25,2,8,90,9,9,9,"0"
"6002",0,100,"f",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,150,75,2,6,93,10,10,10,"0"
"6003",100,100,"t",3,"f","Manhattan","Entire home/apt",4,1,1,3,657.770212765957,200,100,2,67,98,10,10,10,"1"
"6004",100,100,"t",7,"f","Manhattan","Entire home/apt",2,1,2,3,657.770212765957,200,340,30,1,100,10,10,9,"0"
"6005",100,100,"t",1,"t","Queens","Entire home/apt",3,1,1,2,657.770212765957,100,85,2,35,95,10,10,10,"1"
"6007",89.3037155669443,100,"t",1,"t","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,155,135,1,7,94,9,9,9,"0"
"6008",92,82,"f",9,"f","Manhattan","Entire home/apt",1,1,0,1,657.770212765957,65,200,30,2,97,9,10,8,"0"
"6009",100,100,"t",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,120,90,2,41,98,10,9,10,"0"
"6010",89.3037155669443,88,"t",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,90,50,3,10,99,10,10,10,"0"
"6011",89.3037155669443,81.0127222784444,"f",3,"f","Manhattan","Private room",1,1,1,0,657.770212765957,99,80,6,0,96,10,9,10,"0"
"6012",100,97,"f",6,"f","Queens","Private room",3,1,1,1,657.770212765957,60,10,1,25,95,10,10,9,"0"
"6014",89.3037155669443,81.0127222784444,"f",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,80,75.4034656056957,4,0,100,10,10,10,"0"
"6015",100,67,"f",0,"t","Queens","Private room",2,1,1,1,657.770212765957,65,75.4034656056957,2,6,96,9,10,10,"0"
"6016",90,100,"f",6,"f","Brooklyn","Private room",2,1,1,2,657.770212765957,43,25,1,17,78,7,9,8,"1"
"6017",90,100,"f",6,"f","Brooklyn","Private room",1,1,1,2,657.770212765957,43,25,1,8,79,7,8,8,"0"
"6018",90,100,"f",6,"f","Brooklyn","Private room",2,1,1,2,657.770212765957,43,25,1,9,77,7,9,8,"0"
"6019",100,98,"t",3,"f","Staten Island","Entire home/apt",3,1,1,3,657.770212765957,60,150,3,29,95,10,10,10,"0"
"6020",100,94,"t",6,"f","Queens","Private room",3,2,1,2,657.770212765957,46,25,2,8,98,10,10,10,"0"
"6021",100,67,"f",1,"t","Manhattan","Entire home/apt",2,1,0,2,657.770212765957,125,100,60,4,95,9,9,9,"0"
"6022",100,99,"f",4,"f","Bronx","Private room",2,1,1,1,657.770212765957,65,50,2,10,100,10,9,10,"0"
"6023",89.3037155669443,94,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,150,80,3,4,100,10,10,10,"0"
"6024",86,90,"f",1,"t","Manhattan","Entire home/apt",7,1,3,3,657.770212765957,450,165,5,2,89,8,10,9,"1"
"6025",89.3037155669443,18,"f",1,"f","Brooklyn","Entire home/apt",3,1,0,0,657.770212765957,110,30,3,0,87,9,9,8,"0"
"6026",89.3037155669443,85,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,68,100,1,10,98,10,10,10,"0"
"6027",91,99,"f",5,"f","Queens","Private room",2,2,1,1,657.770212765957,51,19,2,27,95,10,9,10,"1"
"6028",91,99,"f",5,"f","Queens","Private room",2,2,1,1,657.770212765957,39,19,2,24,96,10,9,9,"1"
"6029",91,99,"f",5,"f","Queens","Private room",2,2,1,1,657.770212765957,37,19,2,43,93,9,9,9,"0"
"6030",91,99,"f",5,"f","Queens","Private room",2,2,1,1,657.770212765957,37,19,2,22,92,10,9,9,"0"
"6031",91,99,"f",5,"f","Queens","Private room",2,2,1,1,657.770212765957,37,19,2,13,88,9,9,9,"1"
"6032",100,98,"t",3,"t","Queens","Private room",2,1,1,1,657.770212765957,75,10,7,23,97,10,10,9,"1"
"6033",100,97,"f",1,"f","Manhattan","Entire home/apt",3,1,0,2,657.770212765957,130,70,2,41,93,10,10,9,"0"
"6034",100,94,"f",8,"t","Manhattan","Entire home/apt",6,2,3,4,657.770212765957,429,125,1,31,91,9,10,9,"1"
"6036",80,35,"f",23,"t","Brooklyn","Entire home/apt",8,1,1,2,657.770212765957,84,50,30,0,89,9,9,9,"0"
"6037",100,92,"f",1,"f","Queens","Private room",3,1,0,1,657.770212765957,60,45,2,16,95,10,9,9,"1"
"6038",100,100,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,170,110,4,29,86,9,10,9,"1"
"6039",100,100,"t",1,"f","Queens","Entire home/apt",5,1.5,2,6,657.770212765957,275,75,30,1,98,10,9,9,"0"
"6040",100,98,"f",1,"f","Manhattan","Entire home/apt",4,1,0,1,657.770212765957,126,80,3,42,94,10,10,10,"0"
"6041",89.3037155669443,0,"f",1,"f","Manhattan","Private room",2,1,2,0,657.770212765957,55,75.4034656056957,1,0,70,6,4,6,"0"
"6042",89.3037155669443,81.0127222784444,"f",0,"f","Brooklyn","Entire home/apt",10,3.5,4,6,657.770212765957,340,75.4034656056957,60,0,90,9,9,10,"0"
"6043",100,100,"t",6,"f","Queens","Private room",3,1,1,2,657.770212765957,30,15,2,41,98,10,9,10,"0"
"6044",89.3037155669443,67,"f",2,"t","Brooklyn","Entire home/apt",6,2.5,3,3,657.770212765957,325,180,4,2,100,10,10,10,"0"
"6045",100,90,"f",2,"t","Bronx","Entire home/apt",10,1,2,5,657.770212765957,80,60,3,15,91,9,9,9,"1"
"6046",100,90,"f",2,"t","Bronx","Private room",10,1,2,4,657.770212765957,80,60,3,15,92,9,9,9,"1"
"6048",100,91,"t",5,"t","Manhattan","Entire home/apt",4,2,2,4,657.770212765957,220,250,28,2,100,10,10,10,"0"
"6049",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,100,50,1,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"6050",60,92,"t",5,"f","Brooklyn","Entire home/apt",3,1,0,1,657.770212765957,60,35,31,33,97,10,9,10,"0"
"6051",100,99,"t",1,"f","Brooklyn","Entire home/apt",4,1,0,1,657.770212765957,145,70,2,46,98,10,10,10,"0"
"6052",100,86,"t",16,"f","Manhattan","Private room",2,1,0,1,657.770212765957,89,60,3,3,98,10,10,9,"1"
"6053",98,90,"t",3,"f","Manhattan","Entire home/apt",2,1,1,0,657.770212765957,425,75.4034656056957,1,3,95,10,10,10,"1"
"6054",89.3037155669443,97,"f",2,"t","Manhattan","Private room",2,1,1,1,657.770212765957,98,20,3,17,99,10,10,10,"1"
"6056",100,95,"t",6,"f","Brooklyn","Private room",2,3,1,1,657.770212765957,55,25,2,27,99,10,10,10,"1"
"6057",89.3037155669443,57,"f",1,"f","Queens","Private room",1,1,1,1,657.770212765957,45,15,3,1,100,10,10,10,"0"
"6058",100,78,"f",2,"t","Manhattan","Entire home/apt",6,2,2,2,1000,200,0,28,1,95,10,9,10,"0"
"6059",100,94,"t",2,"f","Bronx","Private room",3,1,1,2,657.770212765957,50,20,3,14,95,10,9,9,"0"
"6060",89.3037155669443,100,"t",1,"f","Brooklyn","Private room",1,1.5,1,1,657.770212765957,42,75.4034656056957,2,10,98,10,10,10,"0"
"6061",100,100,"t",2,"f","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,175,125,2,18,97,10,9,10,"1"
"6062",100,100,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,125,75.4034656056957,3,11,94,9,10,9,"0"
"6063",89.3037155669443,62,"f",1,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,250,150,2,11,93,10,10,9,"0"
"6064",89.3037155669443,25,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,160,120,12,0,80,8,10,8,"0"
"6065",80,97,"f",1,"f","Manhattan","Entire home/apt",5,1,1,3,657.770212765957,220,110,4,14,77,8,9,8,"1"
"6067",89.3037155669443,90,"t",2,"f","Manhattan","Private room",3,1,1,1,600,110,50,7,6,98,10,10,10,"0"
"6068",100,100,"t",7,"f","Queens","Entire home/apt",5,1,2,2,657.770212765957,278,50,2,23,99,10,10,10,"1"
"6069",100,95,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,45,10,1,2,90,7,10,10,"0"
"6070",100,41,"f",2,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,43,25,1,3,100,10,10,10,"0"
"6071",100,100,"t",1,"f","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,140,65,2,36,95,10,10,10,"1"
"6072",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,92,75.4034656056957,14,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"6074",100,87,"f",2,"f","Queens","Entire home/apt",5,1,2,2,657.770212765957,200,49,1,25,92,9,10,9,"0"
"6075",100,99,"t",4,"t","Brooklyn","Entire home/apt",4,2,2,2,657.770212765957,86,90,1,67,98,9,9,10,"1"
"6076",100,85,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,170,0,30,9,94,9,10,9,"1"
"6077",100,98,"t",1,"f","Bronx","Entire home/apt",4,1,1,2,657.770212765957,85,50,2,35,98,10,10,10,"1"
"6079",0,3,"f",5,"f","Manhattan","Private room",2,1.5,3,1,657.770212765957,70,80,3,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"6080",100,67,"t",4,"f","Manhattan","Private room",1,2,1,1,657.770212765957,100,30,3,12,97,9,10,10,"0"
"6081",100,86,"f",4,"f","Brooklyn","Private room",2,1.5,1,1,657.770212765957,125,65,1,0,100,8,8,10,"0"
"6082",89.3037155669443,0,"f",1,"t","Brooklyn","Entire home/apt",6,1,2,2,657.770212765957,1000,150,1,0,94,9,9,9,"0"
"6083",100,97,"t",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,300,140,3,18,95,9,9,9,"1"
"6084",89.3037155669443,33,"f",1,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,89,75.4034656056957,3,0,95,10,10,10,"0"
"6085",100,99,"t",4,"t","Brooklyn","Entire home/apt",4,2,2,2,657.770212765957,140,90,1,39,99,10,10,10,"1"
"6086",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",2,1,2,2,657.770212765957,140,160,300,1,100,8,10,10,"0"
"6087",0,100,"f",1,"f","Brooklyn","Entire home/apt",6,2,2,2,657.770212765957,200,100,30,1,91,10,9,10,"1"
"6088",50,88,"f",2,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,63,39,14,2,77,7,7,7,"0"
"6089",100,95,"t",9,"t","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,150,100,180,16,96,10,10,9,"0"
"6090",100,87,"f",3,"t","Brooklyn","Entire home/apt",2,1,1,2,657.770212765957,178,120,30,0,100,10,9,10,"0"
"6091",93,83,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,199,99,2,38,94,9,10,9,"1"
"6092",89.3037155669443,61,"f",1,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,194,100,1,15,89,8,10,9,"0"
"6093",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,500,50,30,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"6094",100,93,"t",2,"f","Manhattan","Private room",2,1,1,1,657.770212765957,105,70,2,29,95,9,10,10,"0"
"6095",88,74,"f",2,"f","Brooklyn","Shared room",1,1,1,1,657.770212765957,50,75.4034656056957,1,11,95,9,9,9,"0"
"6096",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,220,75,2,24,97,9,10,9,"0"
"6097",89.3037155669443,54,"f",1,"t","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,175,100,2,4,93,8,10,10,"0"
"6098",89.3037155669443,50,"f",2,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,65,35,1,7,92,9,9,9,"0"
"6099",67,84,"f",2,"t","Brooklyn","Shared room",1,1.5,1,12,657.770212765957,25,0,2,6,92,9,9,9,"0"
"6100",100,96,"f",4,"f","Bronx","Private room",1,1,1,1,657.770212765957,29,40,3,4,89,9,8,9,"1"
"6101",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",1,1,0,2,657.770212765957,200,0,3,1,97,10,10,10,"0"
"6102",100,96,"t",1,"f","Brooklyn","Entire home/apt",2,1,2,4,657.770212765957,175,85,2,35,95,9,10,10,"0"
"6103",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,350,20,10,0,100,10,10,10,"0"
"6104",100,100,"t",1,"f","Queens","Entire home/apt",8,1,2,4,657.770212765957,190,80,30,25,98,10,10,10,"0"
"6105",100,92,"f",2,"t","Brooklyn","Entire home/apt",7,1,3,5,657.770212765957,125,150,3,20,93,9,10,9,"0"
"6106",100,100,"f",7,"f","Brooklyn","Private room",2,2,1,1,657.770212765957,55,25,10,7,93,9,9,9,"1"
"6107",100,95,"t",6,"f","Brooklyn","Private room",2,3,1,1,657.770212765957,62,25,2,37,99,10,10,10,"0"
"6108",89.3037155669443,81.0127222784444,"f",1,"f","Queens","Private room",3,1.5,1,1,657.770212765957,45,20,3,0,87,8,8,8,"0"
"6110",100,100,"t",2,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,186,49,4,16,94,9,10,10,"0"
"6111",100,95,"t",3,"f","Brooklyn","Entire home/apt",1,1,1,3,657.770212765957,180,75,3,42,96,10,10,10,"1"
"6112",89.3037155669443,0,"f",1,"t","Queens","Private room",1,2,1,1,657.770212765957,72,0,5,0,90,10,10,10,"0"
"6113",100,99,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,42,50,5,16,98,9,10,10,"0"
"6114",98,100,"f",8,"t","Manhattan","Entire home/apt",6,1,0,3,657.770212765957,52,120,1,8,92,10,10,9,"1"
"6115",98,100,"f",8,"t","Manhattan","Entire home/apt",6,1,1,3,657.770212765957,50,120,1,2,80,9,10,8,"0"
"6116",98,100,"f",8,"t","Manhattan","Entire home/apt",5,1,0,3,657.770212765957,110,120,1,3,80,9,9,7,"0"
"6117",98,100,"f",8,"t","Manhattan","Entire home/apt",6,1,1,3,657.770212765957,50,120,1,5,81,9,10,8,"0"
"6118",98,100,"f",8,"t","Manhattan","Entire home/apt",8,1,1,5,657.770212765957,150,120,1,4,88,9,9,9,"1"
"6119",98,100,"f",8,"t","Manhattan","Entire home/apt",6,1,1,3,657.770212765957,140,120,1,2,89,10,10,8,"1"
"6120",100,33,"f",1,"t","Bronx","Entire home/apt",6,2.5,4,7,657.770212765957,400,150,2,1,98,10,10,10,"0"
"6121",100,100,"t",4,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,400,250,4,9,100,10,10,10,"0"
"6122",100,100,"f",2,"t","Brooklyn","Entire home/apt",8,2,3,3,657.770212765957,250,100,3,16,90,9,9,9,"0"
"6123",100,100,"t",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,110,69,1,40,97,10,10,10,"1"
"6124",100,100,"f",2,"f","Manhattan","Entire home/apt",5,2,3,3,657.770212765957,500,200,5,3,88,9,10,9,"0"
"6125",100,88,"t",1,"t","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,175,100,3,21,98,10,10,10,"0"
"6126",89.3037155669443,78,"f",2,"t","Manhattan","Private room",1,1.5,1,1,657.770212765957,81,15,4,19,99,10,10,10,"0"
"6127",100,83,"f",13,"t","Brooklyn","Shared room",2,1,1,2,657.770212765957,37,30,30,1,87,9,9,9,"0"
"6128",100,98,"t",1,"f","Manhattan","Entire home/apt",4,1.5,2,2,657.770212765957,200,150,5,19,98,10,10,9,"1"
"6130",89.3037155669443,96,"t",2,"f","Manhattan","Private room",2,1,1,1,657.770212765957,105,75.4034656056957,1,23,98,10,10,10,"0"
"6131",89.3037155669443,96,"t",2,"f","Manhattan","Private room",3,1,1,3,657.770212765957,147,75.4034656056957,1,0,87,10,8,7,"0"
